lila_id	lemma_latin	lemma_greek	certainty	written_representation	lemma_variant	compound	lsj_cite_urn
http://lila-erc.eu/data/id/lemma/135826	liroe	λῆροι					
http://lila-erc.eu/data/id/lemma/110650	lithostrotus	λιθόστρωτος					
http://lila-erc.eu/data/id/lemma/110743	logeum	λογεῖον			λόγιον		
http://lila-erc.eu/data/id/lemma/110745	logicus	λογικός					
http://lila-erc.eu/data/id/lemma/110755	logos	λόγος					
http://lila-erc.eu/data/id/lemma/110797	lopas	λεπάς					
http://lila-erc.eu/data/id/lemma/110830	lotos	λωτός					
http://lila-erc.eu/data/id/lemma/111062	lychnicus	λυχνικός					
http://lila-erc.eu/data/id/lemma/111068	lychnucus	λυχνοῦχος					
http://lila-erc.eu/data/id/lemma/111069	lychnus	λύχνος					
http://lila-erc.eu/data/id/lemma/111076	lygdos	λύγδος					
http://lila-erc.eu/data/id/lemma/111078	lympha	νύμφη					
http://lila-erc.eu/data/id/lemma/111084	lynx	λύγξ					
http://lila-erc.eu/data/id/lemma/111085	lyra	λύρα					
http://lila-erc.eu/data/id/lemma/111086	lyricus	λυρικός					
http://lila-erc.eu/data/id/lemma/62970	lytron	λύτρον					
http://lila-erc.eu/data/id/lemma/111174	macellum	μάκελον		μάκελλον	μάκελος		
http://lila-erc.eu/data/id/lemma/111187	machaera	μάχαιρα					
http://lila-erc.eu/data/id/lemma/111188	machaerophorus	μαχαιροφόρος					
http://lila-erc.eu/data/id/lemma/111190	machina	μηχανή					
http://lila-erc.eu/data/id/lemma/111217	macrocolum	μακρόκωλον					
http://lila-erc.eu/data/id/lemma/111218	macrologia	μακρολογία					
http://lila-erc.eu/data/id/lemma/111244	maena	μαίνη					
http://lila-erc.eu/data/id/lemma/111245	maenas	μαινάς					
http://lila-erc.eu/data/id/lemma/111265	magicus	μαγικός					
http://lila-erc.eu/data/id/lemma/111272	magida	μαγίς					
http://lila-erc.eu/data/id/lemma/111268	magira	μάγειρος					
http://lila-erc.eu/data/id/lemma/111273	magis	μαγίς					
http://lila-erc.eu/data/id/lemma/111323	magus	μάγος					
http://lila-erc.eu/data/id/lemma/111324	magydaris	μαγύδαρις					
http://lila-erc.eu/data/id/lemma/111337	malache	μαλάχη					
http://lila-erc.eu/data/id/lemma/111338	malacia	μαλακία					
http://lila-erc.eu/data/id/lemma/111339	malacisso	μαλακίζω					
http://lila-erc.eu/data/id/lemma/111342	malacus	μαλακός					
http://lila-erc.eu/data/id/lemma/111411	malobathron	μαλόβαθρον					
http://lila-erc.eu/data/id/lemma/111414	maltha	μάλθα					
http://lila-erc.eu/data/id/lemma/111422	malum	μῆλον					
http://lila-erc.eu/data/id/lemma/111416	malua	μαλάχη	uncertain				
http://lila-erc.eu/data/id/lemma/111474	mandra	μάνδρα					
http://lila-erc.eu/data/id/lemma/111488	mango	μάγγανον			μάγγανα		
http://lila-erc.eu/data/id/lemma/111593	marathrus	μάραθρον					
http://lila-erc.eu/data/id/lemma/111607	margarita	μαργαρίτης					
http://lila-erc.eu/data/id/lemma/111633	marmor	μάρμαρος					
http://lila-erc.eu/data/id/lemma/111646	marsupium	μαρσύπιον					
http://lila-erc.eu/data/id/lemma/111662	massa	μάζα					
http://lila-erc.eu/data/id/lemma/111674	mastigia	μαστιγίας					
http://lila-erc.eu/data/id/lemma/111680	masturbor	μαστροπεύω					
http://lila-erc.eu/data/id/lemma/111705	mathematicus	μαθηματικός					
http://lila-erc.eu/data/id/lemma/111730	mattea	ματτύα			ματτύη, ματτύης		
http://lila-erc.eu/data/id/lemma/111755	mazonomus	μαζονόμος					
http://lila-erc.eu/data/id/lemma/111764	mechanicus	μηχανικός					
http://lila-erc.eu/data/id/lemma/111865	melancholicus	μελαγχολικός					
http://lila-erc.eu/data/id/lemma/111869	melandryum	μελάνδρυον					
http://lila-erc.eu/data/id/lemma/111876	melanthion	μελάνθιον					
http://lila-erc.eu/data/id/lemma/111877	melanurus	μελάvουρος					
http://lila-erc.eu/data/id/lemma/111896	melicus	μελικός					
http://lila-erc.eu/data/id/lemma/111900	melilotos	μελίλωτος			μελίλωτον		
http://lila-erc.eu/data/id/lemma/111902	melimelum	μελίμηλον					
http://lila-erc.eu/data/id/lemma/111358	melinus	μέλινος					
http://lila-erc.eu/data/id/lemma/111910	melisphyllum	μελίφυλλον					
http://lila-erc.eu/data/id/lemma/111920	melitturgus	μελιττουργός					
http://lila-erc.eu/data/id/lemma/111960	melomeli	μηλόμελι					
http://lila-erc.eu/data/id/lemma/111966	melos	μέλος					
http://lila-erc.eu/data/id/lemma/112067	menta	μίνθη					
http://lila-erc.eu/data/id/lemma/112145	merops	μέροψ					
http://lila-erc.eu/data/id/lemma/112166	mesobrachys	μεσόβραχυς					
http://lila-erc.eu/data/id/lemma/112174	mesomacros	μεσόμακρος					
http://lila-erc.eu/data/id/lemma/112198	metalepsis	μετάληψις					
http://lila-erc.eu/data/id/lemma/112207	metallum	μέταλλον					
http://lila-erc.eu/data/id/lemma/112209	metamorphosis	μεταμόρφωσις					
http://lila-erc.eu/data/id/lemma/112210	metaphora	μεταφορά					
http://lila-erc.eu/data/id/lemma/112214	metaplasmus	μεταπλασμός					
http://lila-erc.eu/data/id/lemma/112217	metathesis	μετάθεσις					
http://lila-erc.eu/data/id/lemma/112227	methodice	μεθοδική					
http://lila-erc.eu/data/id/lemma/112229	methodium	μεθόδιον					
http://lila-erc.eu/data/id/lemma/112240	metoecus	μέτοικος					
http://lila-erc.eu/data/id/lemma/112241	metonymia	μετωνυμία					
http://lila-erc.eu/data/id/lemma/112247	metoposcopos	μετωποσκόπος					
http://lila-erc.eu/data/id/lemma/112248	metreta	μετρητής					
http://lila-erc.eu/data/id/lemma/112250	metricus	μετρικός					
http://lila-erc.eu/data/id/lemma/112257	metrum	μέτρον					
http://lila-erc.eu/data/id/lemma/112291	mia	μία					
http://lila-erc.eu/data/id/lemma/112356	mimicus	μιμικός					
http://lila-erc.eu/data/id/lemma/112357	mimographus	μιμογράφος					
http://lila-erc.eu/data/id/lemma/112350	mimus	μῖμος					
http://lila-erc.eu/data/id/lemma/112362	mina	μνᾶ					
http://lila-erc.eu/data/id/lemma/112493	mitra	μίτρα					
http://lila-erc.eu/data/id/lemma/112501	miurus	μείουρος					
http://lila-erc.eu/data/id/lemma/112511	mnemosynum	μνημόσυνον					
http://lila-erc.eu/data/id/lemma/112512	mnester	μνηστήρ					
http://lila-erc.eu/data/id/lemma/112554	moechas	μοιχάς					
http://lila-erc.eu/data/id/lemma/112558	moechisso	μοιχίζω					
http://lila-erc.eu/data/id/lemma/112559	moechocinaedus	μοιχοκίναιδος					
http://lila-erc.eu/data/id/lemma/112562	moechus	μοιχός					
http://lila-erc.eu/data/id/lemma/135827	molochina	μολοχίνη					
http://lila-erc.eu/data/id/lemma/135828	molucium	μαλάκιον		μαλάχιον			
http://lila-erc.eu/data/id/lemma/112628	moly	μῶλυ					
http://lila-erc.eu/data/id/lemma/112631	molybdis	μολυβδίς					
http://lila-erc.eu/data/id/lemma/112658	monaulos	μόναυλος					
http://lila-erc.eu/data/id/lemma/113264	moneris	μονήρης					
http://lila-erc.eu/data/id/lemma/112690	monocrepis	μονοκρήπις					
http://lila-erc.eu/data/id/lemma/112699	monogrammos	μοvόγραμμος					
http://lila-erc.eu/data/id/lemma/112702	monolithus	μοvόλιθος					
http://lila-erc.eu/data/id/lemma/112706	monometer	μονόμετρος					
http://lila-erc.eu/data/id/lemma/112709	monopodium	μοvοπόδιον					
http://lila-erc.eu/data/id/lemma/112710	monopolium	μονοπώλιον					
http://lila-erc.eu/data/id/lemma/112712	monopticus	μοvοπτικός					
http://lila-erc.eu/data/id/lemma/112714	monoptota	μονόπτωτα					
http://lila-erc.eu/data/id/lemma/112722	monosyllabum	μονοσύλλαβον					
http://lila-erc.eu/data/id/lemma/112725	monotropus	μονότροπος					
http://lila-erc.eu/data/id/lemma/112757	mora	μόρα					
http://lila-erc.eu/data/id/lemma/112799	mormyr	μορμύρος					
http://lila-erc.eu/data/id/lemma/112801	morologus	μωρολόγος					
http://lila-erc.eu/data/id/lemma/112830	morum	μῶρον		μόρον			
http://lila-erc.eu/data/id/lemma/112886	morus	μῶρος 		μωρός			
http://lila-erc.eu/data/id/lemma/112829	morus	μῶρον		μόρον, μορέα			
http://lila-erc.eu/data/id/lemma/112905	mullus	μύλλος					
http://lila-erc.eu/data/id/lemma/112873	mulus	μύχλος					
http://lila-erc.eu/data/id/lemma/113067	muraena	μύραινα					
http://lila-erc.eu/data/id/lemma/113071	muria	ἁλμυρίς	uncertain				
http://lila-erc.eu/data/id/lemma/112276	murra	σμύρνα		μύρρα			
http://lila-erc.eu/data/id/lemma/111412	murrinus	μύρρινος					
http://lila-erc.eu/data/id/lemma/113262	murtum	μύρτον					
http://lila-erc.eu/data/id/lemma/66877	murtus	μύρτος					
http://lila-erc.eu/data/id/lemma/113121	muscus	μόσχος					
http://lila-erc.eu/data/id/lemma/111814	museum	μουσεῖον					
http://lila-erc.eu/data/id/lemma/111835	museus	μουσεῖος					
http://lila-erc.eu/data/id/lemma/113125	musica	μουσική					
http://lila-erc.eu/data/id/lemma/113124	musicus	μουσικός					
http://lila-erc.eu/data/id/lemma/113201	myoparo	μυοπάρων					
http://lila-erc.eu/data/id/lemma/113209	myotacismus	μυοτακισμός					
http://lila-erc.eu/data/id/lemma/113211	myrapia	μυράπια		μυραπίδια			
http://lila-erc.eu/data/id/lemma/113214	myrica	μυρίκη					
http://lila-erc.eu/data/id/lemma/113095	myrobrecharius					μύρον βρέχω	
http://lila-erc.eu/data/id/lemma/113224	myropola	μυροπώλης					
http://lila-erc.eu/data/id/lemma/113225	myropolium	μυροπώλιον					
http://lila-erc.eu/data/id/lemma/111903	myrtites	μυρτίτης					
http://lila-erc.eu/data/id/lemma/113241	mystes	μύστης					
http://lila-erc.eu/data/id/lemma/113237	mystagogus	μυσταγωγός					
http://lila-erc.eu/data/id/lemma/135829	mysteria	μυστήρια					
http://lila-erc.eu/data/id/lemma/113242	mysticus	μυστικός					
http://lila-erc.eu/data/id/lemma/113252	myxa	μῦξα					
http://lila-erc.eu/data/id/lemma/113348	nanus	νάννος		νάνος			
http://lila-erc.eu/data/id/lemma/113353	napaeus	ναπαῖος					
http://lila-erc.eu/data/id/lemma/113363	narcissus	vάρκισσος					
http://lila-erc.eu/data/id/lemma/113365	nardinus	νάρδινος					
http://lila-erc.eu/data/id/lemma/113369	nardus	νάρδος					
http://lila-erc.eu/data/id/lemma/113371	narita	νηρίτης					
http://lila-erc.eu/data/id/lemma/113383	narthecium	vαρθήκιον					
http://lila-erc.eu/data/id/lemma/113430	nauarchus	ναύαρχος					
http://lila-erc.eu/data/id/lemma/113431	nauclericus	vαυκληρικός					
http://lila-erc.eu/data/id/lemma/113432	nauclerus	vαύκληρος					
http://lila-erc.eu/data/id/lemma/113462	naulum	ναῦλον					
http://lila-erc.eu/data/id/lemma/113463	naumachia	ναυμαχία					
http://lila-erc.eu/data/id/lemma/113471	nausea	ναυσία					
http://lila-erc.eu/data/id/lemma/113481	nauta	vαύτης					
http://lila-erc.eu/data/id/lemma/113483	nautea	ναυτία					
http://lila-erc.eu/data/id/lemma/113485	nauticus	ναυτικός					
http://lila-erc.eu/data/id/lemma/113493	nebris	vεβρίς					
http://lila-erc.eu/data/id/lemma/113520	nectar	νέκταρ					
http://lila-erc.eu/data/id/lemma/113507	nectareus	vεκτάρεος					
http://lila-erc.eu/data/id/lemma/113650	nicator	vικάτωρ		νικητήρ			
http://lila-erc.eu/data/id/lemma/113651	niceterium	vικητήριον					
http://lila-erc.eu/data/id/lemma/113811	nomisma	νόμισμα					
http://lila-erc.eu/data/id/lemma/113831	norma	γνωρίμη		γνώριμος			
http://lila-erc.eu/data/id/lemma/113853	nothus	νόθος					
http://lila-erc.eu/data/id/lemma/113852	notus	vότος					
http://lila-erc.eu/data/id/lemma/113989	nummus	νόμισμα					
http://lila-erc.eu/data/id/lemma/114054	nympha	vύμφη					
http://lila-erc.eu/data/id/lemma/114210	obeliscus	ὀβελίσκος					
http://lila-erc.eu/data/id/lemma/67980	obulus	ὀβολός					
http://lila-erc.eu/data/id/lemma/114364	obrussa	ὄβρυζον					
http://lila-erc.eu/data/id/lemma/114445	obsonium	ὀψώνιον					
http://lila-erc.eu/data/id/lemma/114447	obsono	ὀψωνέω					
http://lila-erc.eu/data/id/lemma/114642	ocimum	ὤκιμον					
http://lila-erc.eu/data/id/lemma/115504	ocinum	ὤκινον					
http://lila-erc.eu/data/id/lemma/114863	octagonos	ὀκτάγωνος					
http://lila-erc.eu/data/id/lemma/114864	octophoros	ὀκτώφορος					
http://lila-erc.eu/data/id/lemma/114693	octotopi					ὀκτὼ τόποι	
http://lila-erc.eu/data/id/lemma/114719	odarium	ᾠδάριον					
http://lila-erc.eu/data/id/lemma/114744	oeconomia	οἰκονομία					
http://lila-erc.eu/data/id/lemma/114745	oeconomicus	οἰκονομικός					
http://lila-erc.eu/data/id/lemma/114748	oecumene	οἰκουμένη					
http://lila-erc.eu/data/id/lemma/114764	oenophorum	οἰνοφόρον					
http://lila-erc.eu/data/id/lemma/114766	oenopolium	οἰνοπωλεῖον					
http://lila-erc.eu/data/id/lemma/114769	oestrus	οἶστρος					
http://lila-erc.eu/data/id/lemma/114771	oesypum	οἴσυπος					
http://lila-erc.eu/data/id/lemma/114843	olea	ἐλαία					
http://lila-erc.eu/data/id/lemma/114844	oleum	ἔλαιον					
http://lila-erc.eu/data/id/lemma/114327	oliua	ἐλαία					
http://lila-erc.eu/data/id/lemma/114366	oliuum	ἐλαία			ἔλαιον		
http://lila-erc.eu/data/id/lemma/114972	onager	ὄναγρος					
http://lila-erc.eu/data/id/lemma/114990	onocrotalus	ὀνοκρόταλος					
http://lila-erc.eu/data/id/lemma/114991	onomatopeia	ὀνοματοποιΐα					
http://lila-erc.eu/data/id/lemma/114619	onychinus	ὀνύχινος					
http://lila-erc.eu/data/id/lemma/115008	onyx	ὄνυξ					
http://lila-erc.eu/data/id/lemma/115045	ophites	ὀφίτης					
http://lila-erc.eu/data/id/lemma/115048	ophthalmias	ὀφθαλμίας					
http://lila-erc.eu/data/id/lemma/115050	ophthalmicus	ὀφθαλμικός					
http://lila-erc.eu/data/id/lemma/135830	opiferae	ὑπέραι	uncertain				
http://lila-erc.eu/data/id/lemma/115097	oporotheca	ὀπωροθήκη					
http://lila-erc.eu/data/id/lemma/115207	orchas	ὀρχάς					
http://lila-erc.eu/data/id/lemma/115211	orchestra	ὀρχήστρα					
http://lila-erc.eu/data/id/lemma/115214	orchis	ὄρχις					
http://lila-erc.eu/data/id/lemma/115238	oreas	ὀρειάς					
http://lila-erc.eu/data/id/lemma/115242	orexis	ὄρεξις					
http://lila-erc.eu/data/id/lemma/115243	organicus	ὀργανικός					
http://lila-erc.eu/data/id/lemma/115246	organum	ὄργανον					
http://lila-erc.eu/data/id/lemma/115247	orgia	ὄργια					
http://lila-erc.eu/data/id/lemma/115251	orichalcum	ὀρείχαλκος					
http://lila-erc.eu/data/id/lemma/115279	ornithias	ὀρνιθίας					
http://lila-erc.eu/data/id/lemma/115282	ornithon	ὀρνιθών					
http://lila-erc.eu/data/id/lemma/115297	orphus	ὀρφός					
http://lila-erc.eu/data/id/lemma/115303	orthocissos	ὀρθόκισσος					
http://lila-erc.eu/data/id/lemma/115307	orthogonius	ὀρθογώνιος					
http://lila-erc.eu/data/id/lemma/115308	orthogonus	ὀρθόγωνος					
http://lila-erc.eu/data/id/lemma/115309	orthographia	ὀρθογραφία					
http://lila-erc.eu/data/id/lemma/115316	orthopsalticus	ὀρθοψαλτικός					
http://lila-erc.eu/data/id/lemma/115317	orthopygium	ὀρθοπύγιον					
http://lila-erc.eu/data/id/lemma/16985	ortygia	ὄρτυξ					
http://lila-erc.eu/data/id/lemma/115324	oryx	ὄρυξ					
http://lila-erc.eu/data/id/lemma/115326	oryza	ὄρυζα					
http://lila-erc.eu/data/id/lemma/114801	ostrea	ὄστρεον					
http://lila-erc.eu/data/id/lemma/115404	ostrum	ὄστρεον		ὄστρειον			
http://lila-erc.eu/data/id/lemma/115456	oxygala	ὀξύγαλα					
http://lila-erc.eu/data/id/lemma/115458	oxygarum	ὀξύγαρον					
http://lila-erc.eu/data/id/lemma/115459	oxygonius	ὀξυγώνιος					
http://lila-erc.eu/data/id/lemma/115460	oxygonum	ὀξύγωνον					
http://lila-erc.eu/data/id/lemma/115465	oxymeli	ὀξύμελι					
http://lila-erc.eu/data/id/lemma/115472	oxyporus	ὀξύπορος					
http://lila-erc.eu/data/id/lemma/115605	paedagogium	παιδαγωγεῖον					
http://lila-erc.eu/data/id/lemma/115606	paedagogo	παιδαγωγέω					
http://lila-erc.eu/data/id/lemma/115573	paedagogus	παιδαγωγός					
http://lila-erc.eu/data/id/lemma/115618	paelex	πάλλαξ					
http://lila-erc.eu/data/id/lemma/115585	paenula	φαινόλης					
http://lila-erc.eu/data/id/lemma/115632	paeon	παιών					
http://lila-erc.eu/data/id/lemma/115632	paean	παιάν					
http://lila-erc.eu/data/id/lemma/115657	palaestra	παλαίστρα					
http://lila-erc.eu/data/id/lemma/135831	palaestricos	παλαιστρικῶς					
http://lila-erc.eu/data/id/lemma/115658	palaestricus	παλαιστρικός					
http://lila-erc.eu/data/id/lemma/115661	palestrita	παλαιστρίτης					
http://lila-erc.eu/data/id/lemma/115676	pale	πάλη					
http://lila-erc.eu/data/id/lemma/115687	palimbacchius	παλιμβάκχειος					
http://lila-erc.eu/data/id/lemma/115689	palimpsestos	παλίμψηστος					
http://lila-erc.eu/data/id/lemma/115695	paliurus	παλίουρος					
http://lila-erc.eu/data/id/lemma/115778	pammachium	παμμάχιον					
http://lila-erc.eu/data/id/lemma/115790	panacea	πανάκεια					
http://lila-erc.eu/data/id/lemma/115791	panax	πάναξ					
http://lila-erc.eu/data/id/lemma/115797	pancarpineus					πᾶν καρπός	
http://lila-erc.eu/data/id/lemma/115800	panchrestus	πάγχρηστος					
http://lila-erc.eu/data/id/lemma/115804	pancratiastes	παγκρατιαστής					
http://lila-erc.eu/data/id/lemma/115806	pancration	παγκράτιον					
http://lila-erc.eu/data/id/lemma/115815	pandura	πανδοῦρα		φανδοῦρα			
http://lila-erc.eu/data/id/lemma/115821	panegyricus	πανηγυρικός					
http://lila-erc.eu/data/id/lemma/120740	panther	πάνθηρον					
http://lila-erc.eu/data/id/lemma/120739	panthera	πάνθηρ					
http://lila-erc.eu/data/id/lemma/115880	papae	παπαῖ					
http://lila-erc.eu/data/id/lemma/115893	pappos	πάππος					
http://lila-erc.eu/data/id/lemma/115901	papyrus	πάπυρος					
http://lila-erc.eu/data/id/lemma/115907	parabole	παραβολή					
http://lila-erc.eu/data/id/lemma/115919	paradigma	παράδειγμα					
http://lila-erc.eu/data/id/lemma/115936	paragoge	παραγωγή					
http://lila-erc.eu/data/id/lemma/115947	parallelogrammus	παραλληλόγραμμος					
http://lila-erc.eu/data/id/lemma/115949	parallelogrammum	παραλληλόγραμμον					
http://lila-erc.eu/data/id/lemma/115950	paralleloneus	παράλληλος					
http://lila-erc.eu/data/id/lemma/115967	paraphrasis	παράφρασις					
http://lila-erc.eu/data/id/lemma/115983	parasiticus	παρασιτικός					
http://lila-erc.eu/data/id/lemma/115986	parasitus	παράσιτος					
http://lila-erc.eu/data/id/lemma/115990	parastichis	παραστιχίς					
http://lila-erc.eu/data/id/lemma/115995	paratragoedo	παρατραγῳδέω					
http://lila-erc.eu/data/id/lemma/115997	parazonium	παραζώνιον					
http://lila-erc.eu/data/id/lemma/116006	pardalis	πάρδαλις					
http://lila-erc.eu/data/id/lemma/116010	pardus	πάρδος					
http://lila-erc.eu/data/id/lemma/116012	parectatos	παρεκτατός					
http://lila-erc.eu/data/id/lemma/116027	parenthesis	παρένθεσις					
http://lila-erc.eu/data/id/lemma/116037	pariambodes	παριαμβῶδες					
http://lila-erc.eu/data/id/lemma/116038	pariambus	παρίαμβος					
http://lila-erc.eu/data/id/lemma/116055	parma	πάρμη					
http://lila-erc.eu/data/id/lemma/116062	paro	παρών					
http://lila-erc.eu/data/id/lemma/116063	parochus	πάροχος					
http://lila-erc.eu/data/id/lemma/116068	parhomoeon	παρόμοιον					
http://lila-erc.eu/data/id/lemma/116069	paronomasia	παρονομασία					
http://lila-erc.eu/data/id/lemma/116071	paronymon	παρώνυμον					
http://lila-erc.eu/data/id/lemma/116072	paropsis	παροψίς					
http://lila-erc.eu/data/id/lemma/116089	parthenice	παρθενική					
http://lila-erc.eu/data/id/lemma/116139	pasceolus	φάσκωλος		φάσκαλος			
http://lila-erc.eu/data/id/lemma/116194	patagium	παταγεῖον					
http://lila-erc.eu/data/id/lemma/116195	patagus	πάταγος					
http://lila-erc.eu/data/id/lemma/116211	pathicus	παθικός					
http://lila-erc.eu/data/id/lemma/116219	patina	πατάνη					
http://lila-erc.eu/data/id/lemma/116246	patrisso	πατρίζω					
http://lila-erc.eu/data/id/lemma/115980	patronymicum	πατρωνυμικόν					
http://lila-erc.eu/data/id/lemma/116391	pausa	παῦσις					
http://lila-erc.eu/data/id/lemma/116411	pedum	πηδόν					
http://lila-erc.eu/data/id/lemma/116413	pegma	πῆγμα					
http://lila-erc.eu/data/id/lemma/116426	pelagicus	πελαγικός					
http://lila-erc.eu/data/id/lemma/116423	pelagius	πελάγιος					
http://lila-erc.eu/data/id/lemma/116427	pelagus	πέλαγος					
http://lila-erc.eu/data/id/lemma/116428	pelamys	πηλαμύς					
http://lila-erc.eu/data/id/lemma/116459	peloris	πελωρίς					
http://lila-erc.eu/data/id/lemma/116460	pelta	πέλτη					
http://lila-erc.eu/data/id/lemma/135832	peltastae	πελτασταί					
http://lila-erc.eu/data/id/lemma/116467	pemma	πέμμα					
http://lila-erc.eu/data/id/lemma/116478	penetica	πεινητική					
http://lila-erc.eu/data/id/lemma/116523	pentagonium	πενταγώνιον					
http://lila-erc.eu/data/id/lemma/116521	pentagonus	πεvτάγωνος					
http://lila-erc.eu/data/id/lemma/116526	pentameter	πεντάμετρος					
http://lila-erc.eu/data/id/lemma/116531	pentaptotos	πεντάπτωτος					
http://lila-erc.eu/data/id/lemma/116534	pentasemos	πεντάσημος					
http://lila-erc.eu/data/id/lemma/116549	penteris	πεντήρης					
http://lila-erc.eu/data/id/lemma/116552	penthemimeres	πενθημιμερής					
http://lila-erc.eu/data/id/lemma/116565	peplum	πέπλον					
http://lila-erc.eu/data/id/lemma/116564	peplus	πέπλος					
http://lila-erc.eu/data/id/lemma/116570	pera	πήρα					
http://lila-erc.eu/data/id/lemma/116630	perca	πέρκη					
http://lila-erc.eu/data/id/lemma/116737	perdix	πέρδιξ					
http://lila-erc.eu/data/id/lemma/70759	periodus	περίοδος					
http://lila-erc.eu/data/id/lemma/116974	peripetasma	περιπέτασμα					
http://lila-erc.eu/data/id/lemma/116978	periphrasis	περίφρασις					
http://lila-erc.eu/data/id/lemma/116986	periscelis	περισκελίς					
http://lila-erc.eu/data/id/lemma/116992	peristasis	περίστασις					
http://lila-erc.eu/data/id/lemma/116997	peristroma	περίστρωμα					
http://lila-erc.eu/data/id/lemma/117000	peristylum	περίστυλον					
http://lila-erc.eu/data/id/lemma/117108	perna	πέρνα					
http://lila-erc.eu/data/id/lemma/117508	pessulus	πάσσαλος					
http://lila-erc.eu/data/id/lemma/117529	petaso	πετασών					
http://lila-erc.eu/data/id/lemma/117531	petasus	πέτασος					
http://lila-erc.eu/data/id/lemma/117533	petauristes	πεταυριστής					
http://lila-erc.eu/data/id/lemma/117534	petaurum	πέταυρον					
http://lila-erc.eu/data/id/lemma/117551	petra	πέτρα					
http://lila-erc.eu/data/id/lemma/117571	peucedanum	πευκέδανον					
http://lila-erc.eu/data/id/lemma/117583	phager	φάγρος					
http://lila-erc.eu/data/id/lemma/117588	phalanga	φάλαγγα			φάλαγξ		
http://lila-erc.eu/data/id/lemma/135833	phalangitae	φαλαγγῖται					
http://lila-erc.eu/data/id/lemma/117593	phalanx	φάλαγξ					
http://lila-erc.eu/data/id/lemma/117595	phalerae	φάλαρα					
http://lila-erc.eu/data/id/lemma/117594	phaleris	φαληρίς					
http://lila-erc.eu/data/id/lemma/117604	phantasia	φαντασία					
http://lila-erc.eu/data/id/lemma/117609	pharetra	φαρέτρα					
http://lila-erc.eu/data/id/lemma/117615	pharmacopola	φαρμακοπώλης					
http://lila-erc.eu/data/id/lemma/117616	pharmacus	φαρμακός					
http://lila-erc.eu/data/id/lemma/117622	phaselos	φάσηλος					
http://lila-erc.eu/data/id/lemma/117630	phatne	φάτνη					
http://lila-erc.eu/data/id/lemma/117635	phengites	φεγγίτης					
http://lila-erc.eu/data/id/lemma/117641	phiala	φιάλη					
http://lila-erc.eu/data/id/lemma/117647	philema	φίλημα					
http://lila-erc.eu/data/id/lemma/117650	philitia	φιλίτια					
http://lila-erc.eu/data/id/lemma/117655	philologia	φιλολογία					
http://lila-erc.eu/data/id/lemma/117657	philologus	φιλόλογος					
http://lila-erc.eu/data/id/lemma/117663	philosophia	φιλοσοφία					
http://lila-erc.eu/data/id/lemma/117665	philosophor	φιλοσοφέω					
http://lila-erc.eu/data/id/lemma/118059	philosophus	φιλόσοφος					
http://lila-erc.eu/data/id/lemma/117671	philtrum	φίλτρον					
http://lila-erc.eu/data/id/lemma/117672	philyra	φιλύρα					
http://lila-erc.eu/data/id/lemma/117674	phimus	φιμός					
http://lila-erc.eu/data/id/lemma/117695	phoca	φώκη					
http://lila-erc.eu/data/id/lemma/117709	phoenix	φοίνιξ					
http://lila-erc.eu/data/id/lemma/117710	phonascus	φωνασκός					
http://lila-erc.eu/data/id/lemma/117715	phrasis	φράσις					
http://lila-erc.eu/data/id/lemma/118119	phreneticus	φρενητικός					
http://lila-erc.eu/data/id/lemma/117744	phylaca	φυλακή					
http://lila-erc.eu/data/id/lemma/128201	phylacista	φυλακιστής					
http://lila-erc.eu/data/id/lemma/117747	phylarchus	φύλαρχος					
http://lila-erc.eu/data/id/lemma/116668	physica	φυσική					
http://lila-erc.eu/data/id/lemma/116664	physicus	φυσικός					
http://lila-erc.eu/data/id/lemma/117757	physiognomon	φυσιογνώμων					
http://lila-erc.eu/data/id/lemma/117758	physiologia	φυσιολογία					
http://lila-erc.eu/data/id/lemma/117833	pilleus	πῖλος					
http://lila-erc.eu/data/id/lemma/117845	pina	πίννα			πίννη		
http://lila-erc.eu/data/id/lemma/117884	pinoteres	πιννοτήρης					
http://lila-erc.eu/data/id/lemma/117895	piper	πέπερι					
http://lila-erc.eu/data/id/lemma/117914	pirata	πειρατής					
http://lila-erc.eu/data/id/lemma/117915	piraticus	πειρατικός					
http://lila-erc.eu/data/id/lemma/117920	pisum	πίσον			πίσος		
http://lila-erc.eu/data/id/lemma/117978	pithecium	πιθήκιον					
http://lila-erc.eu/data/id/lemma/117985	pittacium	πιττάκιον					
http://lila-erc.eu/data/id/lemma/117987	pituita	πιτυΐτη					
http://lila-erc.eu/data/id/lemma/118007	placenta	πλακοῦς					
http://lila-erc.eu/data/id/lemma/120840	planus	πλάνος					
http://lila-erc.eu/data/id/lemma/118079	plasma	πλάσμα					
http://lila-erc.eu/data/id/lemma/118095	platanon	πλατανών					
http://lila-erc.eu/data/id/lemma/118096	platanus	πλάτανος					
http://lila-erc.eu/data/id/lemma/118097	platea	πλατεῖα					
http://lila-erc.eu/data/id/lemma/118135	plectrum	πλῆκτρον					
http://lila-erc.eu/data/id/lemma/118150	plethron	πλέθρον					
http://lila-erc.eu/data/id/lemma/118151	pleuricus	πλευρικός					
http://lila-erc.eu/data/id/lemma/118161	plinthis	πλινθίς					
http://lila-erc.eu/data/id/lemma/118244	podager	ποδαγρός					
http://lila-erc.eu/data/id/lemma/118245	podagra	ποδάγρα					
